2024-12-11 23:22:14,123 - INFO - Директория: /etc/, Размер: 4096 байт, Создано: 2024-12-11 22:40:13.546318, Последнее изменение: 2024-12-11 22:40:13.546318, Владелец: root
2024-12-11 23:22:14,126 - INFO - Файл: /etc/gshadow, Размер: 425 байт, Создано: 2024-09-13 00:05:58.848422, Последнее изменение: 2024-09-13 00:05:58.846422, Владелец: root
2024-12-11 23:22:14,126 - INFO - Файл: /etc/gshadow-, Размер: 413 байт, Создано: 2024-09-13 00:05:58.846422, Последнее изменение: 2024-09-13 00:01:14, Владелец: root
2024-12-11 23:22:14,126 - INFO - Файл: /etc/host.conf, Размер: 9 байт, Создано: 2024-09-12 22:21:20.281678, Последнее изменение: 2018-09-10 14:51:03, Владелец: root
2024-12-11 23:22:14,126 - INFO - Файл: /etc/hostname, Размер: 8 байт, Создано: 2024-12-11 15:44:54.038022, Последнее изменение: 2024-12-11 15:44:54.038022, Владелец: root
2024-12-11 23:22:14,126 - INFO - Файл: /etc/hosts, Размер: 444 байт, Создано: 2024-12-11 15:44:54.038022, Последнее изменение: 2024-12-11 15:44:54.038022, Владелец: root
2024-12-11 23:22:14,127 - INFO - Файл: /etc/inittab, Размер: 490 байт, Создано: 2024-09-12 22:21:20.284136, Последнее изменение: 2024-07-02 23:16:38, Владелец: root
2024-12-11 23:22:14,127 - INFO - Файл: /etc/inputrc, Размер: 942 байт, Создано: 2024-09-12 22:21:20.284136, Последнее изменение: 2018-09-10 14:51:03, Владелец: root
2024-12-11 23:22:14,127 - INFO - Файл: /etc/issue, Размер: 23 байт, Создано: 2024-09-12 22:21:20.287137, Последнее изменение: 2024-05-22 17:49:44, Владелец: root
2024-12-11 23:22:14,127 - INFO - Файл: /etc/issue.net, Размер: 22 байт, Создано: 2024-09-12 22:21:20.287641, Последнее изменение: 2024-05-22 17:49:44, Владелец: root
2024-12-11 23:22:14,127 - INFO - Файл: /etc/krb5.conf, Размер: 812 байт, Создано: 2024-09-12 22:21:20.288642, Последнее изменение: 2024-08-13 22:32:34, Владелец: root
2024-12-11 23:22:14,127 - INFO - Файл: /etc/ld.so.cache, Размер: 9603 байт, Создано: 2024-10-11 02:17:35.227388, Последнее изменение: 2024-10-11 02:17:35.220052, Владелец: root
2024-12-11 23:22:14,127 - INFO - Файл: /etc/ld.so.conf, Размер: 28 байт, Создано: 2024-09-12 22:21:20.289643, Последнее изменение: 2024-08-26 16:28:54, Владелец: root
2024-12-11 23:22:14,127 - INFO - Файл: /etc/libaudit.conf, Размер: 191 байт, Создано: 2024-09-12 22:21:20.290643, Последнее изменение: 2023-08-06 23:38:56, Владелец: root
2024-12-11 23:22:14,127 - INFO - Файл: /etc/libuser.conf, Размер: 2391 байт, Создано: 2024-09-12 22:21:20.292738, Последнее изменение: 2015-07-23 22:16:13, Владелец: root
2024-12-11 23:22:14,128 - INFO - Файл: /etc/locale.conf, Размер: 19 байт, Создано: 2024-09-12 22:21:20.292738, Последнее изменение: 2024-09-06 19:38:14, Владелец: root
2024-12-11 23:22:14,128 - INFO - Файл: /etc/localtime, Размер: 1544 байт, Создано: 2024-09-12 22:21:28.046665, Последнее изменение: 2024-02-08 23:49:20, Владелец: root
2024-12-11 23:22:14,128 - INFO - Файл: /etc/login.defs, Размер: 3076 байт, Создано: 2024-09-12 22:21:20.293738, Последнее изменение: 2024-04-06 16:11:25, Владелец: root
2024-12-11 23:22:14,128 - INFO - Файл: /etc/machine-id, Размер: 33 байт, Создано: 2024-09-12 22:21:20.294738, Последнее изменение: 2024-09-06 19:38:39, Владелец: root
2024-12-11 23:22:14,128 - INFO - Файл: /etc/magic, Размер: 111 байт, Создано: 2024-09-12 22:21:20.294738, Последнее изменение: 2024-04-06 17:44:47, Владелец: root
2024-12-11 23:22:14,128 - INFO - Файл: /etc/man_db.conf, Размер: 5165 байт, Создано: 2024-09-12 22:21:20.294738, Последнее изменение: 2021-10-08 16:03:01, Владелец: root
2024-12-11 23:22:14,128 - INFO - Файл: /etc/motd, Размер: 0 байт, Создано: 2024-09-12 22:21:20.295738, Последнее изменение: 2018-09-10 14:51:03, Владелец: root
2024-12-11 23:22:14,128 - INFO - Файл: /etc/mtab, Размер: 0 байт, Создано: 2024-12-11 23:22:14.122340, Последнее изменение: 2024-12-11 23:22:14.122340, Владелец: jsvyatoslav
2024-12-11 23:22:14,129 - INFO - Файл: /etc/nanorc, Размер: 9450 байт, Создано: 2024-09-12 22:21:20.296738, Последнее изменение: 2019-10-11 21:17:06, Владелец: root
2024-12-11 23:22:14,129 - INFO - Файл: /etc/netconfig, Размер: 767 байт, Создано: 2024-09-12 22:21:20.296738, Последнее изменение: 2024-07-02 23:25:58, Владелец: root
2024-12-11 23:22:14,129 - INFO - Файл: /etc/networks, Размер: 58 байт, Создано: 2024-09-12 22:21:20.296738, Последнее изменение: 2018-09-10 14:51:03, Владелец: root
2024-12-11 23:22:14,129 - INFO - Файл: /etc/nsswitch.conf, Размер: 2215 байт, Создано: 2024-09-12 22:21:20.297739, Последнее изменение: 2024-09-06 19:38:35, Владелец: root
2024-12-11 23:22:14,129 - INFO - Файл: /etc/nsswitch.conf.bak, Размер: 2197 байт, Создано: 2024-09-12 22:21:20.297739, Последнее изменение: 2024-08-26 16:36:56, Владелец: root
2024-12-11 23:22:14,129 - INFO - Файл: /etc/os-release, Размер: 585 байт, Создано: 2024-09-12 22:21:21.935968, Последнее изменение: 2024-05-22 17:49:44, Владелец: root
2024-12-11 23:22:14,129 - INFO - Файл: /etc/passwd, Размер: 962 байт, Создано: 2024-09-13 00:05:58.899939, Последнее изменение: 2024-09-13 00:05:58.898939, Владелец: root
2024-12-11 23:22:14,129 - INFO - Файл: /etc/passwd-, Размер: 929 байт, Создано: 2024-09-13 00:05:58.898939, Последнее изменение: 2024-09-13 00:01:14, Владелец: root
2024-12-11 23:22:14,130 - INFO - Файл: /etc/printcap, Размер: 233 байт, Создано: 2024-09-12 22:21:20.328070, Последнее изменение: 2018-09-10 14:51:03, Владелец: root
2024-12-11 23:22:14,130 - INFO - Файл: /etc/profile, Размер: 2123 байт, Создано: 2024-09-12 22:21:20.328070, Последнее изменение: 2023-04-01 23:15:37, Владелец: root
2024-12-11 23:22:14,130 - INFO - Файл: /etc/protocols, Размер: 6568 байт, Создано: 2024-09-12 22:21:20.337587, Последнее изменение: 2018-09-10 14:51:03, Владелец: root
2024-12-11 23:22:14,130 - INFO - Файл: /etc/rc.local, Размер: 474 байт, Создано: 2024-09-12 22:21:20.338587, Последнее изменение: 2024-07-02 23:16:38, Владелец: root
2024-12-11 23:22:14,130 - INFO - Файл: /etc/redhat-release, Размер: 42 байт, Создано: 2024-09-12 22:21:20.256579, Последнее изменение: 2024-05-22 17:49:44, Владелец: root
2024-12-11 23:22:14,130 - INFO - Файл: /etc/resolv.conf, Размер: 223 байт, Создано: 2024-12-11 23:16:41.449407, Последнее изменение: 2024-12-11 23:16:41.449407, Владелец: root
2024-12-11 23:22:14,130 - INFO - Файл: /etc/rpc, Размер: 1634 байт, Создано: 2024-09-12 22:21:20.342859, Последнее изменение: 2018-08-01 08:10:47, Владелец: root
2024-12-11 23:22:14,130 - INFO - Файл: /etc/services, Размер: 692252 байт, Создано: 2024-09-12 22:21:20.352376, Последнее изменение: 2023-04-01 23:15:37, Владелец: root
2024-12-11 23:22:14,131 - INFO - Файл: /etc/shadow, Размер: 665 байт, Создано: 2024-09-13 00:05:58.901940, Последнее изменение: 2024-09-13 00:05:58.900939, Владелец: root
2024-12-11 23:22:14,131 - INFO - Файл: /etc/shadow-, Размер: 642 байт, Создано: 2024-09-13 00:05:58.900939, Последнее изменение: 2024-09-13 00:01:14, Владелец: root
2024-12-11 23:22:14,131 - INFO - Файл: /etc/shells, Размер: 68 байт, Создано: 2024-09-12 22:21:20.353378, Последнее изменение: 2024-09-06 19:38:41, Владелец: root
2024-12-11 23:22:14,131 - INFO - Файл: /etc/subgid, Размер: 49 байт, Создано: 2024-09-13 00:01:14.112995, Последнее изменение: 2024-09-13 00:01:14.110994, Владелец: root
2024-12-11 23:22:14,131 - INFO - Файл: /etc/subgid-, Размер: 24 байт, Создано: 2024-09-13 00:01:14.110994, Последнее изменение: 2024-09-12 22:21:35, Владелец: root
2024-12-11 23:22:14,131 - INFO - Файл: /etc/subuid, Размер: 49 байт, Создано: 2024-09-13 00:01:14.109994, Последнее изменение: 2024-09-13 00:01:14.107993, Владелец: root
2024-12-11 23:22:14,131 - INFO - Файл: /etc/subuid-, Размер: 24 байт, Создано: 2024-09-13 00:01:14.107993, Последнее изменение: 2024-09-12 22:21:35, Владелец: root
2024-12-11 23:22:14,131 - INFO - Файл: /etc/sudo-ldap.conf, Размер: 3181 байт, Создано: 2024-09-12 22:21:20.358380, Последнее изменение: 2024-02-14 05:05:23, Владелец: root
2024-12-11 23:22:14,132 - INFO - Файл: /etc/sudo.conf, Размер: 1786 байт, Создано: 2024-09-12 22:21:20.359380, Последнее изменение: 2024-02-14 05:05:23, Владелец: root
2024-12-11 23:22:14,132 - INFO - Файл: /etc/sudoers, Размер: 4400 байт, Создано: 2024-09-13 00:01:50.634109, Последнее изменение: 2024-09-13 00:01:50.621595, Владелец: root
2024-12-11 23:22:14,132 - INFO - Файл: /etc/sysctl.conf, Размер: 449 байт, Создано: 2024-09-12 22:21:20.360381, Последнее изменение: 2024-07-02 23:16:38, Владелец: root
2024-12-11 23:22:14,132 - INFO - Файл: /etc/system-release, Размер: 42 байт, Создано: 2024-09-12 22:21:20.256579, Последнее изменение: 2024-05-22 17:49:44, Владелец: root
2024-12-11 23:22:14,132 - INFO - Файл: /etc/system-release-cpe, Размер: 37 байт, Создано: 2024-09-12 22:21:20.361381, Последнее изменение: 2024-05-22 17:49:44, Владелец: root
2024-12-11 23:22:14,132 - INFO - Файл: /etc/tcsd.conf, Размер: 7046 байт, Создано: 2024-09-12 22:21:20.371392, Последнее изменение: 2024-04-06 15:42:23, Владелец: root
2024-12-11 23:22:14,132 - INFO - Файл: /etc/timezone, Размер: 14 байт, Создано: 2024-12-11 22:40:13.547318, Последнее изменение: 2024-12-11 22:40:13.547318, Владелец: root
2024-12-11 23:22:14,132 - INFO - Файл: /etc/vimrc, Размер: 1982 байт, Создано: 2024-09-12 22:21:20.391200, Последнее изменение: 2022-08-02 19:57:00, Владелец: root
2024-12-11 23:22:14,132 - INFO - Файл: /etc/virc, Размер: 1204 байт, Создано: 2024-09-12 22:21:20.391200, Последнее изменение: 2022-08-02 19:57:00, Владелец: root
2024-12-11 23:22:14,133 - INFO - Файл: /etc/wgetrc, Размер: 4925 байт, Создано: 2024-09-12 22:21:20.391705, Последнее изменение: 2024-08-14 01:22:56, Владелец: root
2024-12-11 23:22:14,133 - INFO - Файл: /etc/wsl.conf, Размер: 20 байт, Создано: 2024-09-12 22:21:20.391705, Последнее изменение: 2024-09-06 19:38:14, Владелец: root
2024-12-11 23:22:14,133 - INFO - Файл: /etc/xattr.conf, Размер: 642 байт, Создано: 2024-09-12 22:21:20.392707, Последнее изменение: 2016-12-09 22:11:13, Владелец: root
2024-12-11 23:22:14,133 - INFO - Директория: /etc/alternatives, Размер: 4096 байт, Создано: 2024-10-11 02:16:52.474330, Последнее изменение: 2024-10-11 02:16:52.474330, Владелец: root
2024-12-11 23:22:14,133 - INFO - Директория: /etc/bash_completion.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.759102, Последнее изменение: 2024-09-06 19:38:41, Владелец: root
2024-12-11 23:22:14,133 - INFO - Директория: /etc/binfmt.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.759102, Последнее изменение: 2024-07-02 23:16:37, Владелец: root
2024-12-11 23:22:14,133 - INFO - Директория: /etc/chkconfig.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.759102, Последнее изменение: 2023-10-15 01:48:04, Владелец: root
2024-12-11 23:22:14,133 - INFO - Директория: /etc/crypto-policies, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.758102, Последнее изменение: 2024-09-06 19:38:34, Владелец: root
2024-12-11 23:22:14,134 - INFO - Директория: /etc/dbus-1, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.758102, Последнее изменение: 2024-09-06 19:38:35, Владелец: root
2024-12-11 23:22:14,134 - INFO - Директория: /etc/debuginfod, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.758102, Последнее изменение: 2024-09-06 19:38:35, Владелец: root
2024-12-11 23:22:14,134 - INFO - Директория: /etc/default, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.757101, Последнее изменение: 2024-09-06 19:38:36, Владелец: root
2024-12-11 23:22:14,134 - INFO - Директория: /etc/depmod.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.757101, Последнее изменение: 2024-09-06 19:38:36, Владелец: root
2024-12-11 23:22:14,134 - INFO - Директория: /etc/dnf, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.757101, Последнее изменение: 2024-09-06 19:38:29, Владелец: root
2024-12-11 23:22:14,134 - INFO - Директория: /etc/dracut.conf.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.756101, Последнее изменение: 2024-04-06 16:22:13, Владелец: root
2024-12-11 23:22:14,134 - INFO - Директория: /etc/gcrypt, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.756101, Последнее изменение: 2024-09-06 19:38:31, Владелец: root
2024-12-11 23:22:14,134 - INFO - Директория: /etc/gnupg, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.756101, Последнее изменение: 2022-09-13 13:15:04, Владелец: root
2024-12-11 23:22:14,134 - INFO - Директория: /etc/groff, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.756101, Последнее изменение: 2024-09-06 19:38:31, Владелец: root
2024-12-11 23:22:14,135 - INFO - Директория: /etc/grub.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.756101, Последнее изменение: 2024-09-06 19:38:38, Владелец: root
2024-12-11 23:22:14,135 - INFO - Директория: /etc/gss, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.756101, Последнее изменение: 2024-09-06 19:38:35, Владелец: root
2024-12-11 23:22:14,135 - INFO - Директория: /etc/init.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.751594, Последнее изменение: 2024-09-06 19:38:39, Владелец: root
2024-12-11 23:22:14,135 - INFO - Директория: /etc/iproute2, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.755101, Последнее изменение: 2024-09-06 19:38:41, Владелец: root
2024-12-11 23:22:14,135 - INFO - Директория: /etc/kernel, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.755101, Последнее изменение: 2024-07-02 23:16:37, Владелец: root
2024-12-11 23:22:14,135 - INFO - Директория: /etc/krb5.conf.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.755101, Последнее изменение: 2024-09-06 19:38:35, Владелец: root
2024-12-11 23:22:14,135 - INFO - Директория: /etc/ld.so.conf.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.755101, Последнее изменение: 2024-08-26 16:53:20, Владелец: root
2024-12-11 23:22:14,135 - INFO - Директория: /etc/libibverbs.d, Размер: 4096 байт, Создано: 2024-09-13 00:05:58.700879, Последнее изменение: 2024-09-13 00:05:58.700879, Владелец: root
2024-12-11 23:22:14,136 - INFO - Директория: /etc/libnl, Размер: 4096 байт, Создано: 2024-09-13 00:05:58.293075, Последнее изменение: 2024-09-13 00:05:58.293075, Владелец: root
2024-12-11 23:22:14,136 - INFO - Директория: /etc/libreport, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.755101, Последнее изменение: 2024-09-06 19:38:29, Владелец: root
2024-12-11 23:22:14,136 - INFO - Директория: /etc/libssh, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.754101, Последнее изменение: 2024-09-06 19:38:29, Владелец: root
2024-12-11 23:22:14,136 - INFO - Директория: /etc/logrotate.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.754101, Последнее изменение: 2024-09-06 19:38:29, Владелец: root
2024-12-11 23:22:14,136 - INFO - Директория: /etc/modprobe.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.754101, Последнее изменение: 2024-04-08 12:18:53, Владелец: root
2024-12-11 23:22:14,136 - INFO - Директория: /etc/modules-load.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.754101, Последнее изменение: 2024-07-02 23:16:37, Владелец: root
2024-12-11 23:22:14,136 - INFO - Директория: /etc/motd.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.754101, Последнее изменение: 2024-07-02 23:16:34, Владелец: root
2024-12-11 23:22:14,136 - INFO - Директория: /etc/openldap, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.754101, Последнее изменение: 2024-09-06 19:38:34, Владелец: root
2024-12-11 23:22:14,137 - INFO - Директория: /etc/opt, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.754101, Последнее изменение: 2021-10-09 11:49:37, Владелец: root
2024-12-11 23:22:14,137 - INFO - Директория: /etc/pam.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.754101, Последнее изменение: 2024-09-06 19:38:41, Владелец: root
2024-12-11 23:22:14,137 - INFO - Директория: /etc/pkcs11, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.754101, Последнее изменение: 2024-09-06 19:38:31, Владелец: root
2024-12-11 23:22:14,137 - INFO - Директория: /etc/pki, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.753102, Последнее изменение: 2024-09-06 19:38:36, Владелец: root
2024-12-11 23:22:14,137 - INFO - Директория: /etc/pm, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.752099, Последнее изменение: 2024-09-06 19:38:30, Владелец: root
2024-12-11 23:22:14,137 - INFO - Директория: /etc/popt.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.751594, Последнее изменение: 2021-04-09 07:33:53, Владелец: root
2024-12-11 23:22:14,137 - INFO - Директория: /etc/profile.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.751594, Последнее изменение: 2024-09-06 19:38:41, Владелец: root
2024-12-11 23:22:14,137 - INFO - Директория: /etc/rc.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.751594, Последнее изменение: 2024-09-06 19:38:39, Владелец: root
2024-12-11 23:22:14,137 - INFO - Директория: /etc/rc0.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.750593, Последнее изменение: 2023-10-15 01:48:04, Владелец: root
2024-12-11 23:22:14,138 - INFO - Директория: /etc/rc1.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.750593, Последнее изменение: 2023-10-15 01:48:04, Владелец: root
2024-12-11 23:22:14,138 - INFO - Директория: /etc/rc2.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.750593, Последнее изменение: 2023-10-15 01:48:04, Владелец: root
2024-12-11 23:22:14,138 - INFO - Директория: /etc/rc3.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.750593, Последнее изменение: 2023-10-15 01:48:04, Владелец: root
2024-12-11 23:22:14,138 - INFO - Директория: /etc/rc4.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.750593, Последнее изменение: 2023-10-15 01:48:04, Владелец: root
2024-12-11 23:22:14,138 - INFO - Директория: /etc/rc5.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.750593, Последнее изменение: 2023-10-15 01:48:04, Владелец: root
2024-12-11 23:22:14,138 - INFO - Директория: /etc/rc6.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.750593, Последнее изменение: 2023-10-15 01:48:04, Владелец: root
2024-12-11 23:22:14,138 - INFO - Директория: /etc/rpm, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.750593, Последнее изменение: 2024-04-06 16:14:33, Владелец: root
2024-12-11 23:22:14,138 - INFO - Директория: /etc/sasl2, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.750593, Последнее изменение: 2022-02-23 23:13:55, Владелец: root
2024-12-11 23:22:14,139 - INFO - Директория: /etc/security, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.749593, Последнее изменение: 2024-09-06 19:38:38, Владелец: root
2024-12-11 23:22:14,139 - INFO - Директория: /etc/selinux, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.749593, Последнее изменение: 2024-09-06 19:38:31, Владелец: root
2024-12-11 23:22:14,139 - INFO - Директория: /etc/skel, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.749593, Последнее изменение: 2024-09-06 19:38:31, Владелец: root
2024-12-11 23:22:14,139 - INFO - Директория: /etc/ssh, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.749593, Последнее изменение: 2024-09-06 19:38:41, Владелец: root
2024-12-11 23:22:14,139 - INFO - Директория: /etc/ssl, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.748593, Последнее изменение: 2024-09-06 19:38:36, Владелец: root
2024-12-11 23:22:14,139 - INFO - Директория: /etc/sudoers.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.748593, Последнее изменение: 2024-02-14 05:13:48, Владелец: root
2024-12-11 23:22:14,139 - INFO - Директория: /etc/sysconfig, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.748593, Последнее изменение: 2024-09-06 19:38:41, Владелец: root
2024-12-11 23:22:14,139 - INFO - Директория: /etc/sysctl.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.748593, Последнее изменение: 2024-09-06 19:38:39, Владелец: root
2024-12-11 23:22:14,139 - INFO - Директория: /etc/systemd, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.748593, Последнее изменение: 2024-09-06 19:38:39, Владелец: root
2024-12-11 23:22:14,140 - INFO - Директория: /etc/terminfo, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.747593, Последнее изменение: 2023-10-14 21:52:14, Владелец: root
2024-12-11 23:22:14,140 - INFO - Директория: /etc/tmpfiles.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.747593, Последнее изменение: 2024-07-02 23:16:38, Владелец: root
2024-12-11 23:22:14,140 - INFO - Директория: /etc/udev, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.747593, Последнее изменение: 2024-09-06 19:38:40, Владелец: root
2024-12-11 23:22:14,140 - INFO - Директория: /etc/unbound, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.747593, Последнее изменение: 2024-09-06 19:38:40, Владелец: root
2024-12-11 23:22:14,140 - INFO - Директория: /etc/X11, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.759102, Последнее изменение: 2024-09-06 19:38:39, Владелец: root
2024-12-11 23:22:14,140 - INFO - Директория: /etc/xdg, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.747593, Последнее изменение: 2024-09-06 19:38:39, Владелец: root
2024-12-11 23:22:14,140 - INFO - Директория: /etc/xinetd.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.746593, Последнее изменение: 2021-10-09 11:49:37, Владелец: root
2024-12-11 23:22:14,140 - INFO - Директория: /etc/yum.repos.d, Размер: 4096 байт, Создано: 2024-09-12 22:21:28.746593, Последнее изменение: 2024-09-06 19:38:30, Владелец: root
2024-12-11 23:22:14,148 - INFO - Директория: /etc/alternatives, Размер: 4096 байт, Создано: 2024-10-11 02:16:52.474330, Последнее изменение: 2024-10-11 02:16:52.474330, Владелец: root
2024-12-11 23:22:14,148 - INFO - Файл: /etc/alternatives/easy_install-3, Размер: 246 байт, Создано: 2024-10-11 02:16:52.361778, Последнее изменение: 2024-08-19 10:28:57, Владелец: root
